candidato_apellido,candidato_nombre,candidato_partido,pregunta_orden,pregunta_texto_ref,valor,justificacion,fuente_url
Canto Urrelo,Milka Del,Independiente Social Cristiano,13,El Senado debe declarar por ley las zonas de sacrificio como,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Canto Urrelo,Milka Del,Independiente Social Cristiano,15,El Senado debe incluir escanos reservados permanentes para r,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,1,"El Senado debe mantenerse como camara revisora del Congreso,",5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,2,El Senado debe endurecer el proceso de aprobacion de nombram,3,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,3,El Senado debe aprobar por ley una limitacion a dos periodos,5,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=4, candidato=5 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,4,Chile debe restaurar el quorum de dos tercios para reformas ,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,6,El Senado debe promover el retiro de Chile del Tratado Integ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,7,El Senado debe aprobar el reconocimiento formal del Estado d,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,9,El Senado debe aprobar la reforma previsional aumentando el ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",2,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,11,"El Senado debe aprobar el fin del sistema de isapres, migran",1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,12,El Senado debe aprobar el proyecto de eutanasia activa volun,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,13,El Senado debe declarar por ley las zonas de sacrificio como,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,14,El Senado debe aprobar la modernizacion de la Ley Antiterror,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Trisotti Martinez,Renzo,Republicano de Chile,15,El Senado debe incluir escanos reservados permanentes para r,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,1,"El Senado debe mantenerse como camara revisora del Congreso,",5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,2,El Senado debe endurecer el proceso de aprobacion de nombram,3,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,4,Chile debe restaurar el quorum de dos tercios para reformas ,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,3,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=4, candidato=3 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,6,El Senado debe promover el retiro de Chile del Tratado Integ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,7,El Senado debe aprobar el reconocimiento formal del Estado d,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,9,El Senado debe aprobar la reforma previsional aumentando el ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",2,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,11,"El Senado debe aprobar el fin del sistema de isapres, migran",2,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,12,El Senado debe aprobar el proyecto de eutanasia activa volun,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,13,El Senado debe declarar por ley las zonas de sacrificio como,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,14,El Senado debe aprobar la modernizacion de la Ley Antiterror,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Mamani Lovera,Irene,Nacional Libertario,15,El Senado debe incluir escanos reservados permanentes para r,2,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,1,"El Senado debe mantenerse como camara revisora del Congreso,",4,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=5, candidato=4 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,2,El Senado debe endurecer el proceso de aprobacion de nombram,3,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,3,El Senado debe aprobar por ley una limitacion a dos periodos,4,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,4,Chile debe restaurar el quorum de dos tercios para reformas ,4,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=5, candidato=4 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,4,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,6,El Senado debe promover el retiro de Chile del Tratado Integ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,7,El Senado debe aprobar el reconocimiento formal del Estado d,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,9,El Senado debe aprobar la reforma previsional aumentando el ,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,11,"El Senado debe aprobar el fin del sistema de isapres, migran",1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,12,El Senado debe aprobar el proyecto de eutanasia activa volun,1,[INFERIDO POR LISTA: K. Cambio por Chile] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
Heyne Bolados,Karen,Republicano de Chile,13,El Senado debe declarar por ley las zonas de sacrificio como,2,"[INFERIDO POR LISTA: K. Cambio por Chile] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Partido_Republicano_de_Chile
